;Epoch;test_accuracy;train-saturation_conv1;train-saturation_layer1-0-conv1;train-saturation_layer1-0-conv2;train-saturation_layer1-0-conv3;train-saturation_layer1-0-shortcut-0;train-saturation_layer1-1-conv1;train-saturation_layer1-1-conv2;train-saturation_layer1-1-conv3;train-saturation_layer1-2-conv1;train-saturation_layer1-2-conv2;train-saturation_layer1-2-conv3;train-saturation_layer2-0-conv1;train-saturation_layer2-0-conv2;train-saturation_layer2-0-conv3;train-saturation_layer2-0-shortcut-0;train-saturation_layer2-1-conv1;train-saturation_layer2-1-conv2;train-saturation_layer2-1-conv3;train-saturation_layer2-2-conv1;train-saturation_layer2-2-conv2;train-saturation_layer2-2-conv3;train-saturation_layer2-3-conv1;train-saturation_layer2-3-conv2;train-saturation_layer2-3-conv3;train-saturation_layer3-0-conv1;train-saturation_layer3-0-conv2;train-saturation_layer3-0-conv3;train-saturation_layer3-0-shortcut-0;train-saturation_layer3-1-conv1;train-saturation_layer3-1-conv2;train-saturation_layer3-1-conv3;train-saturation_layer3-2-conv1;train-saturation_layer3-2-conv2;train-saturation_layer3-2-conv3;train-saturation_layer3-3-conv1;train-saturation_layer3-3-conv2;train-saturation_layer3-3-conv3;train-saturation_layer3-4-conv1;train-saturation_layer3-4-conv2;train-saturation_layer3-4-conv3;train-saturation_layer3-5-conv1;train-saturation_layer3-5-conv2;train-saturation_layer3-5-conv3;train-saturation_layer4-0-conv1;train-saturation_layer4-0-conv2;train-saturation_layer4-0-conv3;train-saturation_layer4-0-shortcut-0;train-saturation_layer4-1-conv1;train-saturation_layer4-1-conv2;train-saturation_layer4-1-conv3;train-saturation_layer4-2-conv1;train-saturation_layer4-2-conv2;train-saturation_layer4-2-conv3;train-saturation_linear;eval-saturation_conv1;eval-saturation_layer1-0-conv1;eval-saturation_layer1-0-conv2;eval-saturation_layer1-0-conv3;eval-saturation_layer1-0-shortcut-0;eval-saturation_layer1-1-conv1;eval-saturation_layer1-1-conv2;eval-saturation_layer1-1-conv3;eval-saturation_layer1-2-conv1;eval-saturation_layer1-2-conv2;eval-saturation_layer1-2-conv3;eval-saturation_layer2-0-conv1;eval-saturation_layer2-0-conv2;eval-saturation_layer2-0-conv3;eval-saturation_layer2-0-shortcut-0;eval-saturation_layer2-1-conv1;eval-saturation_layer2-1-conv2;eval-saturation_layer2-1-conv3;eval-saturation_layer2-2-conv1;eval-saturation_layer2-2-conv2;eval-saturation_layer2-2-conv3;eval-saturation_layer2-3-conv1;eval-saturation_layer2-3-conv2;eval-saturation_layer2-3-conv3;eval-saturation_layer3-0-conv1;eval-saturation_layer3-0-conv2;eval-saturation_layer3-0-conv3;eval-saturation_layer3-0-shortcut-0;eval-saturation_layer3-1-conv1;eval-saturation_layer3-1-conv2;eval-saturation_layer3-1-conv3;eval-saturation_layer3-2-conv1;eval-saturation_layer3-2-conv2;eval-saturation_layer3-2-conv3;eval-saturation_layer3-3-conv1;eval-saturation_layer3-3-conv2;eval-saturation_layer3-3-conv3;eval-saturation_layer3-4-conv1;eval-saturation_layer3-4-conv2;eval-saturation_layer3-4-conv3;eval-saturation_layer3-5-conv1;eval-saturation_layer3-5-conv2;eval-saturation_layer3-5-conv3;eval-saturation_layer4-0-conv1;eval-saturation_layer4-0-conv2;eval-saturation_layer4-0-conv3;eval-saturation_layer4-0-shortcut-0;eval-saturation_layer4-1-conv1;eval-saturation_layer4-1-conv2;eval-saturation_layer4-1-conv3;eval-saturation_layer4-2-conv1;eval-saturation_layer4-2-conv2;eval-saturation_layer4-2-conv3;eval-saturation_linear
29;29;86.57;0.109375;0.171875;0.3125;0.0703125;0.05859375;0.28125;0.359375;0.06640625;0.3125;0.3125;0.05078125;0.265625;0.265625;0.06640625;0.107421875;0.21875;0.328125;0.068359375;0.25;0.28125;0.0546875;0.234375;0.3359375;0.08203125;0.21875;0.3125;0.1083984375;0.1220703125;0.203125;0.37890625;0.0869140625;0.25390625;0.45703125;0.12890625;0.3203125;0.4453125;0.115234375;0.36328125;0.46875;0.1220703125;0.375;0.4453125;0.111328125;0.25;0.19140625;0.03955078125;0.07666015625;0.10546875;0.271484375;0.130859375;0.11328125;0.119140625;0.02587890625;0.7;0.109375;0.171875;0.296875;0.05859375;0.05859375;0.265625;0.328125;0.05859375;0.296875;0.34375;0.0625;0.2578125;0.28125;0.09375;0.09375;0.2265625;0.3984375;0.130859375;0.3046875;0.40625;0.12890625;0.3046875;0.4609375;0.15625;0.2578125;0.328125;0.1328125;0.1279296875;0.21484375;0.41796875;0.158203125;0.2890625;0.484375;0.1787109375;0.3671875;0.5;0.181640625;0.41796875;0.52734375;0.1845703125;0.41796875;0.48828125;0.17578125;0.28125;0.205078125;0.0966796875;0.15966796875;0.099609375;0.265625;0.14453125;0.134765625;0.12890625;0.06591796875;0.8
30;30;88.66;0.109375;0.171875;0.296875;0.06640625;0.0546875;0.265625;0.34375;0.05859375;0.296875;0.3125;0.05078125;0.2734375;0.28125;0.072265625;0.109375;0.21875;0.3359375;0.0625;0.25;0.28125;0.05078125;0.234375;0.3515625;0.076171875;0.2109375;0.31640625;0.1044921875;0.1171875;0.19921875;0.39453125;0.091796875;0.25;0.453125;0.1220703125;0.3125;0.4609375;0.12109375;0.359375;0.47265625;0.12109375;0.375;0.44921875;0.1123046875;0.25;0.197265625;0.0390625;0.0859375;0.10546875;0.275390625;0.1318359375;0.111328125;0.1171875;0.0263671875;0.8;0.109375;0.171875;0.296875;0.0546875;0.0546875;0.25;0.328125;0.05859375;0.3125;0.34375;0.0703125;0.2578125;0.296875;0.099609375;0.091796875;0.2265625;0.4140625;0.1328125;0.296875;0.4140625;0.12890625;0.3046875;0.4609375;0.154296875;0.25;0.3359375;0.1318359375;0.123046875;0.21484375;0.42578125;0.158203125;0.2890625;0.48828125;0.1767578125;0.35546875;0.50390625;0.1806640625;0.41015625;0.53515625;0.18359375;0.4140625;0.49609375;0.1767578125;0.283203125;0.216796875;0.0986328125;0.158203125;0.1015625;0.271484375;0.14306640625;0.126953125;0.125;0.0595703125;0.8
31;31;88.54;0.109375;0.171875;0.3125;0.06640625;0.0546875;0.28125;0.359375;0.05859375;0.3125;0.328125;0.05859375;0.2734375;0.2890625;0.07421875;0.10546875;0.21875;0.3515625;0.072265625;0.25;0.3046875;0.05859375;0.2421875;0.375;0.083984375;0.21875;0.328125;0.1123046875;0.126953125;0.203125;0.40234375;0.0947265625;0.25390625;0.453125;0.1142578125;0.31640625;0.4609375;0.1162109375;0.3515625;0.453125;0.1005859375;0.375;0.45703125;0.1123046875;0.248046875;0.203125;0.04345703125;0.076171875;0.103515625;0.275390625;0.13037109375;0.107421875;0.1171875;0.02783203125;0.8;0.109375;0.171875;0.296875;0.0546875;0.0546875;0.25;0.3125;0.046875;0.296875;0.34375;0.06640625;0.2578125;0.296875;0.09765625;0.091796875;0.2265625;0.40625;0.12890625;0.296875;0.4140625;0.1328125;0.3046875;0.46875;0.154296875;0.24609375;0.3359375;0.1318359375;0.12109375;0.2109375;0.42578125;0.1591796875;0.2890625;0.48828125;0.1748046875;0.35546875;0.51171875;0.181640625;0.40625;0.53515625;0.1806640625;0.40625;0.50390625;0.17578125;0.275390625;0.21875;0.09765625;0.15673828125;0.099609375;0.271484375;0.142578125;0.119140625;0.123046875;0.05712890625;0.8
32;32;87.32;0.125;0.171875;0.3125;0.0625;0.0546875;0.265625;0.34375;0.05859375;0.296875;0.3125;0.05078125;0.2578125;0.2890625;0.07421875;0.099609375;0.21875;0.3671875;0.080078125;0.265625;0.3203125;0.060546875;0.25;0.3671875;0.080078125;0.22265625;0.32421875;0.1064453125;0.1201171875;0.19921875;0.3984375;0.0927734375;0.25390625;0.4609375;0.119140625;0.3125;0.4609375;0.1171875;0.3515625;0.48046875;0.1171875;0.3671875;0.4453125;0.1025390625;0.23828125;0.201171875;0.0498046875;0.08203125;0.103515625;0.27734375;0.13134765625;0.103515625;0.111328125;0.02734375;0.8;0.109375;0.171875;0.28125;0.05078125;0.0546875;0.234375;0.265625;0.0390625;0.265625;0.265625;0.04296875;0.2421875;0.28125;0.08203125;0.087890625;0.2265625;0.3984375;0.125;0.296875;0.4140625;0.130859375;0.3125;0.46875;0.154296875;0.24609375;0.33984375;0.1298828125;0.1181640625;0.20703125;0.42578125;0.1591796875;0.28515625;0.484375;0.17578125;0.34765625;0.5078125;0.1796875;0.3984375;0.5390625;0.1845703125;0.40234375;0.49609375;0.173828125;0.263671875;0.2109375;0.09375;0.15283203125;0.099609375;0.2734375;0.14306640625;0.1171875;0.12109375;0.05810546875;0.8
33;33;89.11;0.109375;0.171875;0.3125;0.06640625;0.0546875;0.28125;0.34375;0.0546875;0.3125;0.328125;0.05078125;0.2578125;0.2890625;0.07421875;0.099609375;0.21875;0.359375;0.072265625;0.2578125;0.3203125;0.05859375;0.25;0.390625;0.08984375;0.22265625;0.33203125;0.11328125;0.1181640625;0.203125;0.41015625;0.1005859375;0.2578125;0.46875;0.12109375;0.3203125;0.48046875;0.130859375;0.35546875;0.484375;0.1220703125;0.3671875;0.4609375;0.119140625;0.23828125;0.203125;0.06201171875;0.109375;0.103515625;0.27734375;0.1328125;0.109375;0.119140625;0.03857421875;0.8;0.125;0.1875;0.296875;0.0546875;0.0546875;0.25;0.296875;0.0390625;0.28125;0.328125;0.05078125;0.2421875;0.2734375;0.078125;0.087890625;0.21875;0.390625;0.119140625;0.296875;0.40625;0.12890625;0.3046875;0.46875;0.154296875;0.25;0.33984375;0.1298828125;0.1181640625;0.2109375;0.43359375;0.16015625;0.28515625;0.49609375;0.1748046875;0.3515625;0.51171875;0.181640625;0.3984375;0.5390625;0.1806640625;0.3984375;0.49609375;0.1748046875;0.259765625;0.212890625;0.09375;0.15185546875;0.099609375;0.2734375;0.1396484375;0.111328125;0.119140625;0.05322265625;0.8
34;34;88.5;0.125;0.171875;0.3125;0.06640625;0.0546875;0.28125;0.359375;0.05859375;0.3125;0.34375;0.05078125;0.2578125;0.2890625;0.072265625;0.099609375;0.21875;0.3671875;0.076171875;0.265625;0.3359375;0.0625;0.25;0.40625;0.087890625;0.21875;0.33203125;0.1123046875;0.12109375;0.203125;0.41796875;0.1025390625;0.2578125;0.47265625;0.119140625;0.31640625;0.4765625;0.1240234375;0.35546875;0.4921875;0.1220703125;0.375;0.48046875;0.12109375;0.232421875;0.20703125;0.05810546875;0.1005859375;0.103515625;0.28125;0.13330078125;0.10546875;0.115234375;0.0341796875;0.8;0.125;0.1875;0.296875;0.0546875;0.0546875;0.265625;0.328125;0.05078125;0.3125;0.359375;0.07421875;0.2421875;0.296875;0.09375;0.0859375;0.2265625;0.421875;0.1328125;0.296875;0.4140625;0.1328125;0.3046875;0.4765625;0.15625;0.2421875;0.33984375;0.1279296875;0.1162109375;0.2109375;0.4375;0.16015625;0.28125;0.5;0.173828125;0.34375;0.51171875;0.1796875;0.39453125;0.5390625;0.1826171875;0.3984375;0.5078125;0.17578125;0.25390625;0.21484375;0.0908203125;0.150390625;0.1015625;0.27734375;0.14111328125;0.11328125;0.119140625;0.052734375;0.8
35;35;87.89;0.109375;0.171875;0.3125;0.06640625;0.0546875;0.28125;0.359375;0.0625;0.3125;0.34375;0.05078125;0.2578125;0.296875;0.07421875;0.09765625;0.2265625;0.359375;0.064453125;0.265625;0.3125;0.052734375;0.2578125;0.3828125;0.080078125;0.21875;0.33984375;0.115234375;0.111328125;0.19921875;0.41796875;0.1064453125;0.2578125;0.484375;0.125;0.31640625;0.484375;0.1357421875;0.3515625;0.48828125;0.115234375;0.37109375;0.47265625;0.1181640625;0.23046875;0.20703125;0.0625;0.1064453125;0.103515625;0.28125;0.1328125;0.099609375;0.1171875;0.03564453125;0.8;0.125;0.1875;0.296875;0.0546875;0.0546875;0.265625;0.328125;0.0546875;0.3125;0.359375;0.06640625;0.2421875;0.296875;0.09375;0.08203125;0.21875;0.421875;0.130859375;0.2890625;0.40625;0.126953125;0.296875;0.4609375;0.154296875;0.234375;0.33984375;0.126953125;0.111328125;0.19921875;0.42578125;0.1572265625;0.27734375;0.5;0.1748046875;0.3359375;0.50390625;0.1796875;0.38671875;0.5390625;0.1806640625;0.390625;0.50390625;0.17578125;0.25;0.21484375;0.09130859375;0.1484375;0.099609375;0.279296875;0.1416015625;0.109375;0.12109375;0.052734375;0.8
36;36;87.69;0.125;0.171875;0.3125;0.0625;0.0546875;0.28125;0.34375;0.05078125;0.296875;0.328125;0.05078125;0.2578125;0.296875;0.072265625;0.09765625;0.21875;0.375;0.0703125;0.265625;0.328125;0.056640625;0.25;0.390625;0.08203125;0.21875;0.3359375;0.1162109375;0.1162109375;0.203125;0.421875;0.1064453125;0.26171875;0.48828125;0.12890625;0.3203125;0.484375;0.126953125;0.359375;0.50390625;0.1240234375;0.37109375;0.47265625;0.11328125;0.232421875;0.212890625;0.0712890625;0.10693359375;0.103515625;0.287109375;0.13525390625;0.103515625;0.123046875;0.046875;0.8;0.125;0.1875;0.296875;0.05078125;0.0546875;0.234375;0.28125;0.03515625;0.265625;0.296875;0.0390625;0.25;0.2890625;0.080078125;0.0859375;0.21875;0.4140625;0.115234375;0.2890625;0.4140625;0.123046875;0.3046875;0.4609375;0.15234375;0.234375;0.33984375;0.125;0.111328125;0.203125;0.4296875;0.1572265625;0.27734375;0.5078125;0.1787109375;0.34375;0.51953125;0.1796875;0.390625;0.55078125;0.1845703125;0.390625;0.5078125;0.1748046875;0.24609375;0.21875;0.0927734375;0.1484375;0.099609375;0.283203125;0.1416015625;0.103515625;0.119140625;0.05322265625;0.8
37;37;89.26;0.125;0.171875;0.3125;0.06640625;0.0546875;0.28125;0.359375;0.0546875;0.296875;0.328125;0.04296875;0.25;0.296875;0.072265625;0.09375;0.21875;0.375;0.07421875;0.265625;0.3359375;0.05859375;0.2578125;0.3984375;0.080078125;0.21875;0.3359375;0.1083984375;0.111328125;0.19921875;0.4140625;0.0947265625;0.25390625;0.4921875;0.125;0.31640625;0.5;0.130859375;0.34765625;0.49609375;0.115234375;0.3671875;0.46875;0.1015625;0.224609375;0.21484375;0.0693359375;0.10498046875;0.10546875;0.29296875;0.138671875;0.103515625;0.123046875;0.0458984375;0.8;0.125;0.1875;0.3125;0.0546875;0.0546875;0.25;0.3125;0.046875;0.28125;0.328125;0.0546875;0.234375;0.3046875;0.08984375;0.08203125;0.2265625;0.4140625;0.126953125;0.296875;0.4296875;0.130859375;0.3046875;0.4765625;0.15625;0.234375;0.34375;0.123046875;0.111328125;0.203125;0.4375;0.1572265625;0.27734375;0.5078125;0.1767578125;0.34375;0.52734375;0.1826171875;0.38671875;0.546875;0.1826171875;0.390625;0.5078125;0.173828125;0.244140625;0.21875;0.09130859375;0.150390625;0.099609375;0.28125;0.1416015625;0.103515625;0.119140625;0.05126953125;0.8
38;38;88.57;0.125;0.171875;0.328125;0.06640625;0.0546875;0.28125;0.359375;0.0546875;0.3125;0.328125;0.04296875;0.25;0.296875;0.0703125;0.091796875;0.21875;0.375;0.06640625;0.2578125;0.3359375;0.0546875;0.2578125;0.3984375;0.080078125;0.21484375;0.33984375;0.1123046875;0.107421875;0.1953125;0.421875;0.103515625;0.2578125;0.4921875;0.130859375;0.31640625;0.49609375;0.12890625;0.35546875;0.5078125;0.12109375;0.37109375;0.484375;0.1142578125;0.228515625;0.21484375;0.07421875;0.1142578125;0.1015625;0.291015625;0.1357421875;0.099609375;0.123046875;0.0458984375;0.8;0.125;0.1875;0.3125;0.0546875;0.0546875;0.25;0.328125;0.05078125;0.3125;0.359375;0.0625;0.234375;0.296875;0.087890625;0.078125;0.21875;0.421875;0.123046875;0.2890625;0.421875;0.130859375;0.296875;0.46875;0.15625;0.23046875;0.34375;0.123046875;0.1044921875;0.1953125;0.43359375;0.158203125;0.26953125;0.50390625;0.17578125;0.3359375;0.5234375;0.1796875;0.37890625;0.546875;0.181640625;0.38671875;0.5078125;0.1708984375;0.236328125;0.21484375;0.08642578125;0.1416015625;0.09765625;0.283203125;0.14208984375;0.1015625;0.119140625;0.0537109375;0.8
39;39;89.16;0.125;0.171875;0.328125;0.0625;0.0546875;0.28125;0.375;0.05859375;0.3125;0.328125;0.04296875;0.25;0.296875;0.0703125;0.08984375;0.21875;0.3828125;0.0703125;0.265625;0.3359375;0.0546875;0.265625;0.40625;0.080078125;0.21875;0.34375;0.107421875;0.1044921875;0.1953125;0.421875;0.0927734375;0.25390625;0.48828125;0.1162109375;0.30859375;0.4921875;0.12109375;0.34765625;0.5;0.11328125;0.36328125;0.48046875;0.103515625;0.216796875;0.212890625;0.068359375;0.10595703125;0.103515625;0.29296875;0.13623046875;0.095703125;0.119140625;0.04345703125;0.8;0.125;0.1875;0.3125;0.05078125;0.0546875;0.25;0.328125;0.046875;0.3125;0.375;0.05859375;0.234375;0.3046875;0.091796875;0.080078125;0.21875;0.421875;0.123046875;0.2890625;0.421875;0.126953125;0.3046875;0.4765625;0.154296875;0.23046875;0.34765625;0.123046875;0.10546875;0.19921875;0.44140625;0.15625;0.2734375;0.51171875;0.1767578125;0.3359375;0.52734375;0.1787109375;0.3828125;0.55078125;0.181640625;0.390625;0.515625;0.171875;0.236328125;0.216796875;0.08642578125;0.14306640625;0.099609375;0.287109375;0.14111328125;0.09765625;0.1171875;0.0498046875;0.8
40;40;88.25;0.125;0.171875;0.328125;0.0625;0.0546875;0.265625;0.375;0.0546875;0.296875;0.328125;0.046875;0.25;0.3046875;0.076171875;0.08984375;0.2265625;0.390625;0.0703125;0.265625;0.3359375;0.05078125;0.265625;0.3984375;0.076171875;0.21875;0.34765625;0.11328125;0.1044921875;0.19921875;0.42578125;0.103515625;0.2578125;0.4921875;0.1259765625;0.3125;0.5;0.1298828125;0.35546875;0.51953125;0.130859375;0.36328125;0.48828125;0.1083984375;0.21875;0.21875;0.078125;0.12255859375;0.103515625;0.29296875;0.13623046875;0.09765625;0.123046875;0.0478515625;0.8;0.125;0.1875;0.3125;0.0546875;0.0546875;0.25;0.34375;0.046875;0.28125;0.34375;0.05859375;0.234375;0.3125;0.091796875;0.080078125;0.21875;0.4296875;0.126953125;0.2890625;0.4296875;0.126953125;0.3046875;0.4765625;0.15625;0.2265625;0.34765625;0.1220703125;0.103515625;0.1953125;0.43359375;0.15234375;0.26953125;0.5078125;0.1748046875;0.33203125;0.53125;0.1787109375;0.375;0.55078125;0.181640625;0.38671875;0.5234375;0.1728515625;0.232421875;0.220703125;0.08544921875;0.1416015625;0.099609375;0.291015625;0.14208984375;0.095703125;0.119140625;0.0517578125;0.8
41;41;89.43;0.125;0.171875;0.328125;0.05859375;0.0546875;0.265625;0.359375;0.05078125;0.3125;0.34375;0.046875;0.25;0.296875;0.0703125;0.08984375;0.21875;0.3671875;0.060546875;0.265625;0.3359375;0.05078125;0.265625;0.3984375;0.0703125;0.21875;0.34765625;0.107421875;0.099609375;0.19140625;0.42578125;0.08984375;0.25;0.4921875;0.1220703125;0.3046875;0.5;0.123046875;0.34375;0.49609375;0.103515625;0.36328125;0.48828125;0.1044921875;0.212890625;0.21875;0.072265625;0.11083984375;0.1015625;0.29296875;0.13623046875;0.095703125;0.12109375;0.0458984375;0.8;0.125;0.1875;0.28125;0.046875;0.0546875;0.234375;0.296875;0.03515625;0.28125;0.328125;0.046875;0.234375;0.2890625;0.078125;0.078125;0.21875;0.40625;0.111328125;0.2890625;0.4296875;0.12890625;0.3125;0.484375;0.150390625;0.23046875;0.3515625;0.12109375;0.103515625;0.19921875;0.4453125;0.1533203125;0.26953125;0.515625;0.17578125;0.33203125;0.53125;0.1806640625;0.37890625;0.5546875;0.177734375;0.38671875;0.5234375;0.1708984375;0.232421875;0.22265625;0.08544921875;0.14013671875;0.099609375;0.29296875;0.1416015625;0.095703125;0.1171875;0.05029296875;0.8
42;42;88.18;0.140625;0.171875;0.34375;0.06640625;0.0546875;0.28125;0.375;0.0546875;0.3125;0.328125;0.04296875;0.2421875;0.296875;0.0703125;0.087890625;0.21875;0.3828125;0.06640625;0.265625;0.359375;0.0546875;0.2734375;0.4140625;0.076171875;0.21875;0.35546875;0.111328125;0.1044921875;0.203125;0.44140625;0.115234375;0.26171875;0.51171875;0.140625;0.3203125;0.515625;0.1357421875;0.35546875;0.51953125;0.119140625;0.37109375;0.5;0.1103515625;0.216796875;0.21875;0.0771484375;0.1220703125;0.103515625;0.296875;0.1357421875;0.095703125;0.123046875;0.04638671875;0.8;0.125;0.1875;0.328125;0.0546875;0.0546875;0.265625;0.359375;0.046875;0.296875;0.359375;0.0625;0.2265625;0.3046875;0.091796875;0.076171875;0.21875;0.4375;0.123046875;0.2890625;0.4375;0.12890625;0.3046875;0.484375;0.15234375;0.23046875;0.3515625;0.119140625;0.1005859375;0.19921875;0.4453125;0.15625;0.2734375;0.515625;0.177734375;0.33203125;0.53515625;0.181640625;0.37890625;0.5546875;0.1796875;0.390625;0.53125;0.1748046875;0.228515625;0.21875;0.08251953125;0.14208984375;0.099609375;0.294921875;0.1416015625;0.095703125;0.119140625;0.0498046875;0.8
43;43;88.22;0.125;0.171875;0.328125;0.0625;0.0546875;0.28125;0.375;0.0546875;0.3125;0.34375;0.046875;0.2421875;0.3046875;0.072265625;0.0859375;0.21875;0.390625;0.0703125;0.2734375;0.3671875;0.0546875;0.2734375;0.4296875;0.08203125;0.21875;0.34765625;0.1083984375;0.10546875;0.1953125;0.4296875;0.099609375;0.2578125;0.515625;0.1357421875;0.3203125;0.5234375;0.1328125;0.3515625;0.515625;0.1103515625;0.37109375;0.49609375;0.10546875;0.212890625;0.216796875;0.0712890625;0.11865234375;0.1015625;0.298828125;0.1357421875;0.091796875;0.12109375;0.04638671875;0.8;0.125;0.1875;0.3125;0.05078125;0.0546875;0.25;0.34375;0.05078125;0.296875;0.359375;0.0625;0.2265625;0.3046875;0.087890625;0.07421875;0.2265625;0.4296875;0.123046875;0.2890625;0.4296875;0.123046875;0.3046875;0.484375;0.154296875;0.2265625;0.34765625;0.1171875;0.0986328125;0.19140625;0.4375;0.1513671875;0.26953125;0.51953125;0.1767578125;0.3359375;0.54296875;0.181640625;0.375;0.55859375;0.1796875;0.38671875;0.52734375;0.171875;0.228515625;0.22265625;0.08251953125;0.1396484375;0.099609375;0.294921875;0.142578125;0.09375;0.119140625;0.0517578125;0.8
44;44;89.3;0.125;0.171875;0.328125;0.05859375;0.0546875;0.28125;0.375;0.0546875;0.296875;0.34375;0.04296875;0.234375;0.3046875;0.07421875;0.0859375;0.2265625;0.40625;0.072265625;0.28125;0.375;0.05859375;0.28125;0.4375;0.087890625;0.22265625;0.35546875;0.109375;0.1064453125;0.19921875;0.44140625;0.1083984375;0.26171875;0.515625;0.1298828125;0.31640625;0.51953125;0.1240234375;0.3515625;0.52734375;0.12109375;0.37109375;0.51171875;0.1162109375;0.212890625;0.22265625;0.080078125;0.12255859375;0.103515625;0.30078125;0.1376953125;0.091796875;0.12109375;0.04736328125;0.8;0.125;0.1875;0.296875;0.05078125;0.0546875;0.25;0.328125;0.046875;0.28125;0.359375;0.0546875;0.21875;0.2890625;0.08203125;0.07421875;0.21875;0.4296875;0.123046875;0.296875;0.4296875;0.125;0.3046875;0.4765625;0.15234375;0.23046875;0.35546875;0.119140625;0.1005859375;0.19921875;0.453125;0.1552734375;0.26953125;0.5234375;0.1748046875;0.33203125;0.54296875;0.1787109375;0.37890625;0.5625;0.1787109375;0.38671875;0.5390625;0.173828125;0.224609375;0.2265625;0.0849609375;0.13818359375;0.099609375;0.294921875;0.1416015625;0.091796875;0.115234375;0.0478515625;0.8
45;45;89.62;0.125;0.171875;0.34375;0.06640625;0.0546875;0.28125;0.390625;0.0546875;0.3125;0.34375;0.04296875;0.2421875;0.3125;0.076171875;0.0859375;0.2265625;0.4140625;0.08203125;0.28125;0.390625;0.06640625;0.28125;0.4296875;0.078125;0.2265625;0.359375;0.107421875;0.107421875;0.1953125;0.4375;0.091796875;0.2578125;0.51171875;0.1171875;0.3125;0.5234375;0.12890625;0.3515625;0.5390625;0.125;0.3671875;0.5078125;0.1064453125;0.2109375;0.2265625;0.08056640625;0.1240234375;0.1015625;0.302734375;0.1376953125;0.091796875;0.123046875;0.0478515625;0.8;0.125;0.1875;0.328125;0.0546875;0.0546875;0.265625;0.359375;0.05078125;0.3125;0.375;0.0625;0.2265625;0.3046875;0.08984375;0.07421875;0.21875;0.4296875;0.1171875;0.296875;0.4296875;0.125;0.3125;0.4765625;0.1484375;0.234375;0.359375;0.1181640625;0.1015625;0.19921875;0.453125;0.15234375;0.2734375;0.5234375;0.173828125;0.33203125;0.54296875;0.1787109375;0.375;0.56640625;0.1806640625;0.38671875;0.53125;0.1708984375;0.224609375;0.224609375;0.08203125;0.13818359375;0.09765625;0.298828125;0.142578125;0.091796875;0.115234375;0.05126953125;0.8
46;46;88.95;0.125;0.171875;0.328125;0.05859375;0.0546875;0.265625;0.359375;0.05078125;0.3125;0.34375;0.046875;0.234375;0.3125;0.07421875;0.083984375;0.2265625;0.40625;0.072265625;0.2734375;0.375;0.056640625;0.28125;0.4296875;0.076171875;0.21875;0.3515625;0.10546875;0.1015625;0.1953125;0.44140625;0.1025390625;0.2578125;0.51953125;0.1328125;0.31640625;0.52734375;0.130859375;0.3515625;0.5390625;0.1240234375;0.3671875;0.51171875;0.115234375;0.208984375;0.2265625;0.0810546875;0.1240234375;0.103515625;0.306640625;0.138671875;0.091796875;0.119140625;0.046875;0.8;0.125;0.1875;0.296875;0.05078125;0.0546875;0.25;0.3125;0.03515625;0.28125;0.328125;0.0390625;0.21875;0.296875;0.078125;0.076171875;0.2265625;0.4296875;0.111328125;0.296875;0.4375;0.12109375;0.3046875;0.484375;0.150390625;0.23046875;0.35546875;0.115234375;0.099609375;0.1953125;0.44921875;0.1513671875;0.26953125;0.52734375;0.1748046875;0.3359375;0.546875;0.1787109375;0.375;0.5703125;0.1796875;0.38671875;0.53515625;0.1708984375;0.22265625;0.2265625;0.08154296875;0.13720703125;0.099609375;0.302734375;0.1435546875;0.091796875;0.1171875;0.04931640625;0.8
47;47;89.7;0.125;0.171875;0.34375;0.0625;0.0546875;0.265625;0.375;0.0546875;0.3125;0.359375;0.046875;0.234375;0.3125;0.072265625;0.0859375;0.2265625;0.40625;0.06640625;0.2734375;0.359375;0.048828125;0.28125;0.4296875;0.07421875;0.22265625;0.359375;0.1044921875;0.099609375;0.1953125;0.4453125;0.0986328125;0.2578125;0.5234375;0.1298828125;0.3203125;0.54296875;0.13671875;0.35546875;0.54296875;0.1220703125;0.37109375;0.51171875;0.1083984375;0.208984375;0.224609375;0.07763671875;0.1220703125;0.103515625;0.306640625;0.1376953125;0.08984375;0.119140625;0.04638671875;0.8;0.140625;0.1875;0.3125;0.05078125;0.0546875;0.25;0.328125;0.0390625;0.296875;0.359375;0.05859375;0.21875;0.3046875;0.083984375;0.076171875;0.2265625;0.4375;0.125;0.296875;0.4453125;0.123046875;0.3046875;0.484375;0.154296875;0.23046875;0.36328125;0.1171875;0.0986328125;0.1953125;0.453125;0.1513671875;0.2734375;0.53515625;0.1748046875;0.3359375;0.55859375;0.181640625;0.37890625;0.5703125;0.1787109375;0.38671875;0.546875;0.1708984375;0.22265625;0.228515625;0.0810546875;0.13818359375;0.099609375;0.30078125;0.1416015625;0.08984375;0.1171875;0.048828125;0.8
